YOgnID	FBgnID	Dmel
YOgnAN07181	FBgn0090822	FBgn0033097
YOgnAN08099	FBgn0088698	FBgn0034258
YOgnAN06590	FBgn0090250	FBgn0034282
YOgnAN07284	FBgn0273546	FBgn0085263
YOgnAN01694	FBgn0092789	FBgn0032219
YOgnAN14713	FBgn0093563	FBgn0038692
YOgnAN03455	FBgn0100618	FBgn0010607
YOgnAN02369	FBgn0091481	FBgn0028467
YOgnAN08781	FBgn0274927	FBgn0263780
YOgnAN06839	FBgn0024473	FBgn0024319
YOgnAN10009	FBgn0087448	FBgn0264006
YOgnAN11055	FBgn0101519	FBgn0036192
YOgnAN03345	FBgn0099845	FBgn0086855
YOgnAN01680	FBgn0092774	FBgn0032194
-	FBgn0101942	FBgn0000109
YOgnAN00359	FBgn0100256	FBgn0043900
YOgnAN11766	FBgn0100811	FBgn0036106
YOgnAN06067	FBgn0089773	FBgn0034553
YOgnAN01101	FBgn0092271	FBgn0085369
YOgnAN08862	FBgn0098856	FBgn0052512
YOgnAN03881	FBgn0097672	FBgn0003963
YOgnAN00522	FBgn0100054	FBgn0037956
YOgnAN03306	FBgn0099755	FBgn0032124
-	FBgn0098021	FBgn0259108
YOgnAN14197	FBgn0094068	FBgn0038032
YOgnAN01757	FBgn0092853	FBgn0262599
YOgnAN13130	FBgn0095407	FBgn0037930
YOgnAN14391	FBgn0093877	FBgn0004595
YOgnAN09268	FBgn0101965	FBgn0035256
YOgnAN09484	FBgn0102186	FBgn0028418
YOgnAN08205	FBgn0088584	FBgn0025578
YOgnAN02396	FBgn0091456	FBgn0000464
YOgnAN09679	FBgn0087139	FBgn0035498
YOgnAN10121	FBgn0087542	FBgn0036665
YOgnAN06217	FBgn0096826	FBgn0053626
YOgnAN06191	FBgn0089875	FBgn0050046
YOgnAN00472	FBgn0100362	FBgn0039689
-	FBgn0093933	FBgn0044871
-	FBgn0091836	FBgn0261358
YOgnAN15411	FBgn0097470	FBgn0259789
YOgnAN09330	FBgn0102025	FBgn0043458
YOgnAN09866	FBgn0087321	FBgn0052437
YOgnAN05835	FBgn0089555	FBgn0050044
YOgnAN13700	FBgn0095939	FBgn0037294
YOgnAN15483	FBgn0097319	FBgn0264386
YOgnAN06463	FBgn0090146	FBgn0033640
YOgnAN05142	FBgn0097782	FBgn0026084
YOgnAN02873	FBgn0091020	FBgn0020416
YOgnAN02553	FBgn0096676	FBgn0040949
YOgnAN12693	FBgn0094970	FBgn0038038
YOgnAN15335	FBgn0097392	FBgn0015818
YOgnAN13736	FBgn0094509	FBgn0039881
-	FBgn0100117	FBgn0040022
YOgnAN01559	FBgn0092648	FBgn0032805
YOgnAN05636	FBgn0099308	FBgn0052791
YOgnAN15241	FBgn0093105	FBgn0037283
YOgnAN03159	FBgn0098975	FBgn0023550
YOgnAN11512	FBgn0101067	FBgn0260862
YOgnAN08190	FBgn0088601	FBgn0034827
YOgnAN02515	FBgn0091355	FBgn0032943
YOgnAN14081	FBgn0094187	FBgn0028662
YOgnAN14531	FBgn0093736	FBgn0039030
YOgnAN12905	FBgn0095187	FBgn0038547
YOgnAN03634	FBgn0098907	FBgn0014179
YOgnAN07326	FBgn0089438	FBgn0033623
YOgnAN08160	FBgn0088632	FBgn0034693
YOgnAN05622	FBgn0099325	FBgn0030828
-	FBgn0090618	FBgn0050100
YOgnAN04839	FBgn0275113	FBgn0030761
YOgnAN09375	FBgn0102068	FBgn0052248
YOgnAN10363	FBgn0087774	FBgn0036492
YOgnAN03204	FBgn0098923	FBgn0030674
YOgnAN11606	FBgn0100985	FBgn0035631
YOgnAN00249	FBgn0100132	FBgn0038539
-	FBgn0102145	FBgn0087040
-	FBgn0101352	FBgn0035932
YOgnAN04523	FBgn0098156	FBgn0029951
-	FBgn0088305	FBgn0029153
YOgnAN06103	FBgn0089797	FBgn0262166
-	FBgn0092433	FBgn0085208
YOgnAN10589	FBgn0087977	FBgn0037144
YOgnAN11627	FBgn0100965	FBgn0028962
YOgnAN04378	FBgn0097741	FBgn0042711
YOgnAN15272	FBgn0093078	FBgn0014023
YOgnAN04642	FBgn0098305	FBgn0030003
YOgnAN10751	FBgn0101808	FBgn0052105
YOgnAN04696	FBgn0098373	FBgn0000092
YOgnAN04755	FBgn0098435	FBgn0030223
YOgnAN10150	FBgn0087573	FBgn0035438
YOgnAN08929	FBgn0098725	FBgn0020369
YOgnAN14765	FBgn0093514	FBgn0000083
YOgnAN10043	FBgn0087484	FBgn0035638
YOgnAN13971	FBgn0094280	FBgn0043012
YOgnAN03007	FBgn0099211	FBgn0003079
-	FBgn0093975	FBgn0038915
YOgnAN06018	FBgn0089723	FBgn0033134
YOgnAN06661	FBgn0273860	FBgn0034691
YOgnAN12907	FBgn0095190	FBgn0262562
YOgnAN09019	FBgn0274215	FBgn0052553
-	FBgn0088310	FBgn0034113
-	FBgn0097421	FBgn0031045
YOgnAN02070	FBgn0096693	FBgn0051659
YOgnAN07659	FBgn0089125	FBgn0042180
YOgnAN04242	FBgn0096123	FBgn0030087
YOgnAN00638	FBgn0099935	FBgn0039638
YOgnAN12081	FBgn0100484	FBgn0037151
-	FBgn0100660	FBgn0036856
YOgnAN06264	FBgn0089939	FBgn0033897
YOgnAN07994	FBgn0088785	FBgn0034484
YOgnAN04200	FBgn0096163	FBgn0052693
YOgnAN12883	FBgn0095161	FBgn0262871
YOgnAN09596	FBgn0102285	FBgn0259140
-	FBgn0095826	FBgn0260760
YOgnAN04933	FBgn0098016	FBgn0029573
-	FBgn0090311	FBgn0034674
YOgnAN04269	FBgn0096095	FBgn0030955
YOgnAN08815	FBgn0098805	FBgn0030290
-	FBgn0094367	FBgn0260234
YOgnAN10058	FBgn0087494	FBgn0035622
-	FBgn0095265	FBgn0010389
YOgnAN04822	FBgn0274391	FBgn0261849
YOgnAN04977	FBgn0097970	FBgn0025463
YOgnAN11292	FBgn0101283	FBgn0037031
YOgnAN05693	FBgn0088897	FBgn0003507
YOgnAN12030	FBgn0100543	FBgn0086680
YOgnAN04690	FBgn0098366	FBgn0028474
YOgnAN12174	FBgn0090969	FBgn0003256
YOgnAN05444	FBgn0099646	FBgn0030768
YOgnAN12812	FBgn0095091	FBgn0051163
YOgnAN13481	FBgn0095734	FBgn0039503
YOgnAN05617	FBgn0099331	FBgn0030836
YOgnAN03796	FBgn0098192	FBgn0031601
YOgnAN13746	FBgn0094496	FBgn0038237
YOgnAN11373	FBgn0101199	FBgn0036727
YOgnAN12835	FBgn0095111	FBgn0038097
YOgnAN08406	FBgn0096776	FBgn0034966
-	FBgn0089546	FBgn0034478
YOgnAN05256	FBgn0275080	FBgn0063368
YOgnAN14789	FBgn0093490	FBgn0266566
YOgnAN11584	FBgn0101011	FBgn0036287
YOgnAN10418	FBgn0087829	FBgn0036839
YOgnAN12687	FBgn0094966	FBgn0038029
-	FBgn0092845	FBgn0032290
YOgnAN05391	FBgn0099591	FBgn0265726
YOgnAN01115	FBgn0092283	FBgn0032728
YOgnAN12919	FBgn0095204	FBgn0037619
YOgnAN05571	FBgn0099368	FBgn0053181
YOgnAN02664	FBgn0274877	FBgn0051860
-	FBgn0274397	FBgn0259990
YOgnAN12114	FBgn0100454	FBgn0263036
YOgnAN12660	FBgn0094933	FBgn0038467
YOgnAN08705	FBgn0088106	FBgn0033093
YOgnAN02798	FBgn0091091	FBgn0032305
YOgnAN06604	FBgn0090264	FBgn0034265
YOgnAN09741	FBgn0087195	FBgn0035918
YOgnAN10359	FBgn0087771	FBgn0036502
YOgnAN01197	FBgn0092354	FBgn0032582
YOgnAN14966	FBgn0093337	FBgn0039252
YOgnAN06921	FBgn0090566	FBgn0011211
YOgnAN12470	FBgn0094760	FBgn0037994
YOgnAN06591	FBgn0090251	FBgn0003701
YOgnAN12233	FBgn0094559	FBgn0038248
YOgnAN13740	FBgn0094505	FBgn0024321
YOgnAN10990	FBgn0101589	FBgn0013718
-	FBgn0094148	FBgn0051269
YOgnAN13187	FBgn0095466	FBgn0038965
YOgnAN11577	FBgn0101018	FBgn0035241
YOgnAN13363	FBgn0274961	FBgn0259178
YOgnAN10135	FBgn0087555	FBgn0004465
YOgnAN08366	FBgn0088436	FBgn0016131
YOgnAN14370	FBgn0093894	FBgn0038170
YOgnAN13288	FBgn0095555	FBgn0038358
YOgnAN00586	FBgn0099987	FBgn0003512
YOgnAN00475	FBgn0100366	FBgn0260990
YOgnAN15408	FBgn0097468	FBgn0261811
YOgnAN05329	FBgn0099520	FBgn0030484
YOgnAN13091	FBgn0095373	FBgn0085386
YOgnAN13743	FBgn0094501	FBgn0285955
YOgnAN12982	FBgn0095256	FBgn0039357
YOgnAN14785	FBgn0093495	FBgn0265048
YOgnAN04763	FBgn0098443	FBgn0025642
YOgnAN07084	FBgn0090728	FBgn0033850
-	FBgn0087691	FBgn0035793
YOgnAN07096	FBgn0090737	FBgn0033869
YOgnAN10910	FBgn0101654	FBgn0011327
YOgnAN13782	FBgn0094459	FBgn0004841
YOgnAN13684	FBgn0095925	FBgn0010750
YOgnAN02868	FBgn0091027	FBgn0051815
YOgnAN14849	FBgn0093441	FBgn0260779
YOgnAN11990	FBgn0100588	FBgn0024889
YOgnAN11814	FBgn0100763	FBgn0035812
YOgnAN03109	FBgn0099034	FBgn0038708
YOgnAN06147	FBgn0089845	FBgn0034618
YOgnAN10005	FBgn0087443	FBgn0036390
YOgnAN12802	FBgn0095082	FBgn0038928
YOgnAN01212	FBgn0092363	FBgn0032369
YOgnAN03168	FBgn0098963	FBgn0023528
YOgnAN04197	FBgn0096259	FBgn0030973
YOgnAN01501	FBgn0092597	FBgn0004620
YOgnAN00364	FBgn0100260	FBgn0051077
YOgnAN11428	FBgn0101146	FBgn0023076
YOgnAN14191	FBgn0094075	FBgn0259244
YOgnAN11393	FBgn0101183	FBgn0036612
YOgnAN15209	FBgn0093135	FBgn0029503
YOgnAN04113	FBgn0096173	FBgn0030162
YOgnAN03701	FBgn0098634	FBgn0023407
YOgnAN01155	FBgn0092320	FBgn0262126
YOgnAN04888	FBgn0098065	FBgn0029819
YOgnAN10280	FBgn0087700	FBgn0036567
YOgnAN12350	FBgn0094668	FBgn0040670
YOgnAN01026	FBgn0092205	FBgn0011294
YOgnAN14247	FBgn0094018	FBgn0013949
YOgnAN13066	FBgn0095345	FBgn0015279
YOgnAN07785	FBgn0088996	FBgn0003612
YOgnAN02207	FBgn0091623	FBgn0031384
YOgnAN10509	FBgn0087907	FBgn0036310
YOgnAN06924	FBgn0090572	FBgn0050272
YOgnAN06064	FBgn0089770	FBgn0008636
YOgnAN08290	FBgn0088496	FBgn0033649
YOgnAN07991	FBgn0088791	FBgn0034491
YOgnAN05343	FBgn0099540	FBgn0001145
YOgnAN13776	FBgn0094466	FBgn0038247
YOgnAN05997	FBgn0089704	FBgn0034507
YOgnAN13854	FBgn0094387	FBgn0010258
-	FBgn0100220	FBgn0261262
YOgnAN07700	FBgn0089090	FBgn0034935
YOgnAN15011	FBgn0093297	FBgn0039631
YOgnAN01379	FBgn0092503	FBgn0032817
YOgnAN09993	FBgn0087435	FBgn0035155
YOgnAN01217	FBgn0092365	FBgn0051706
-	FBgn0100248	FBgn0039869
YOgnAN00543	FBgn0100029	FBgn0037743
YOgnAN13689	FBgn0095929	FBgn0003002
YOgnAN01388	FBgn0092508	FBgn0032949
YOgnAN06252	FBgn0089928	FBgn0034962
YOgnAN11446	FBgn0101128	FBgn0029158
YOgnAN10754	FBgn0101805	FBgn0036264
YOgnAN08736	FBgn0088086	FBgn0033063
YOgnAN13375	FBgn0095621	FBgn0038889
-	FBgn0094139	FBgn0038640
YOgnAN11622	FBgn0100969	FBgn0035600
YOgnAN10186	FBgn0087612	FBgn0028648
YOgnAN04261	FBgn0096101	FBgn0030529
YOgnAN09922	FBgn0087377	FBgn0011205
YOgnAN04793	FBgn0098473	FBgn0015615
YOgnAN03915	FBgn0096021	FBgn0023213
-	FBgn0273631	FBgn0085343
YOgnAN06714	FBgn0090374	FBgn0035068
YOgnAN12090	FBgn0100476	FBgn0260049
YOgnAN09823	FBgn0087280	FBgn0035371
YOgnAN10477	FBgn0087877	FBgn0036920
-	FBgn0091517	FBgn0032668
YOgnAN03893	FBgn0097652	FBgn0000061
YOgnAN15517	FBgn0097281	FBgn0030655
YOgnAN03721	FBgn0098606	FBgn0032381
YOgnAN14990	FBgn0093315	FBgn0039530
YOgnAN09266	FBgn0101962	FBgn0035262
YOgnAN13043	FBgn0095315	FBgn0262483
YOgnAN13110	FBgn0095388	FBgn0037462
YOgnAN02121	FBgn0091706	FBgn0001084
YOgnAN12424	FBgn0094722	FBgn0010399
-	FBgn0098786	FBgn0029662
YOgnAN03215	FBgn0098912	FBgn0030658
YOgnAN11585	FBgn0101010	FBgn0036288
YOgnAN14748	FBgn0093528	FBgn0039408
YOgnAN02104	FBgn0091719	FBgn0002022
YOgnAN06273	FBgn0089949	FBgn0263260
YOgnAN06764	FBgn0090420	FBgn0040093
YOgnAN08556	FBgn0088267	FBgn0033241
YOgnAN06596	FBgn0090255	FBgn0028740
YOgnAN05290	FBgn0099475	FBgn0040384
YOgnAN10357	FBgn0087769	FBgn0004228
-	FBgn0100201	FBgn0038797
YOgnAN04771	FBgn0014636	FBgn0004034
-	FBgn0099316	FBgn0030100
YOgnAN10947	FBgn0101628	FBgn0037130
YOgnAN09455	FBgn0102160	FBgn0037131
YOgnAN08150	FBgn0088648	FBgn0025573
YOgnAN06371	FBgn0090051	FBgn0266432
YOgnAN12915	FBgn0095199	FBgn0037612
YOgnAN09291	FBgn0101984	FBgn0260941
YOgnAN03684	FBgn0098673	FBgn0032506
YOgnAN15256	FBgn0274664	FBgn0262605
-	FBgn0088705	FBgn0034264
YOgnAN13791	FBgn0094450	FBgn0039304
YOgnAN08054	FBgn0088737	FBgn0085245
-	FBgn0083874	FBgn0038683
YOgnAN11906	FBgn0100674	FBgn0047338
YOgnAN05783	FBgn0275029	FBgn0040011
YOgnAN00697	FBgn0099870	FBgn0025457
YOgnAN13643	FBgn0095887	FBgn0039566
YOgnAN15320	FBgn0097374	FBgn0029835
YOgnAN14871	FBgn0093426	FBgn0038508
YOgnAN01269	FBgn0092408	FBgn0028892
YOgnAN12219	FBgn0094548	FBgn0037807
YOgnAN10750	FBgn0101810	FBgn0036277
YOgnAN09869	FBgn0087324	FBgn0053288
YOgnAN13121	FBgn0095398	FBgn0037917
YOgnAN00652	FBgn0099920	FBgn0039804
YOgnAN00548	FBgn0100025	FBgn0043457
YOgnAN02693	FBgn0091188	FBgn0016075
-	FBgn0096143	FBgn0283473
YOgnAN14169	FBgn0094097	FBgn0038468
YOgnAN14814	FBgn0093471	FBgn0243586
YOgnAN01500	FBgn0092596	FBgn0031721
YOgnAN06141	FBgn0089836	FBgn0034602
-	FBgn0099732	FBgn0262115
-	FBgn0092807	FBgn0003942
YOgnAN08840	FBgn0098833	FBgn0266354
YOgnAN01644	FBgn0092733	FBgn0083962
YOgnAN04541	FBgn0098177	FBgn0029944
YOgnAN02297	FBgn0091550	FBgn0003448
YOgnAN03899	FBgn0097639	FBgn0031247
YOgnAN03387	FBgn0100118	FBgn0051852
YOgnAN00087	FBgn0273911	FBgn0260799
YOgnAN04809	FBgn0098490	FBgn0029696
-	FBgn0275347	FBgn0023171
YOgnAN08131	FBgn0088667	FBgn0003687
YOgnAN14387	FBgn0093879	FBgn0011774
-	FBgn0093129	FBgn0039154
YOgnAN00456	FBgn0100346	FBgn0039671
YOgnAN04920	FBgn0098030	FBgn0029959
YOgnAN09371	FBgn0102064	FBgn0000038
YOgnAN09106	FBgn0096430	FBgn0052591
-	FBgn0088304	FBgn0029154
YOgnAN08981	FBgn0096499	FBgn0031108
-	FBgn0098468	FBgn0261383
YOgnAN14344	FBgn0093919	FBgn0024432
YOgnAN01322	FBgn0092457	FBgn0086451
YOgnAN15472	FBgn0097330	FBgn0017418
YOgnAN12022	FBgn0100551	FBgn0045759
YOgnAN15627	FBgn0089230	FBgn0039915
-	FBgn0095046	FBgn0004395
YOgnAN08292	FBgn0088492	FBgn0040491
YOgnAN13982	FBgn0094269	FBgn0264712
-	FBgn0092468	FBgn0031749
YOgnAN09184	FBgn0096349	FBgn0030208
YOgnAN06245	FBgn0096827	FBgn0050178
YOgnAN15180	FBgn0093157	FBgn0039563
-	FBgn0102129	FBgn0266101
YOgnAN04609	FBgn0098265	FBgn0024986
YOgnAN03247	FBgn0099470	FBgn0031513
YOgnAN10870	FBgn0273982	FBgn0040290
YOgnAN13255	FBgn0274950	FBgn0039413
YOgnAN00462	FBgn0100352	FBgn0039679
YOgnAN02231	FBgn0091601	FBgn0044323
YOgnAN14957	FBgn0093344	FBgn0039705
YOgnAN07839	FBgn0088943	FBgn0034743
YOgnAN04132	FBgn0096194	FBgn0030071
YOgnAN11153	FBgn0101407	FBgn0035168
YOgnAN02095	FBgn0091729	FBgn0000075
YOgnAN08398	FBgn0088411	FBgn0086129
YOgnAN10819	FBgn0101741	FBgn0284444
YOgnAN05672	FBgn0088677	FBgn0037340
-	FBgn0099269	FBgn0028360
YOgnAN02896	FBgn0099083	FBgn0052755
YOgnAN09341	FBgn0102035	FBgn0035122
YOgnAN01404	FBgn0092522	FBgn0037762
YOgnAN10851	FBgn0101715	FBgn0035563
YOgnAN05812	FBgn0089529	FBgn0261016
YOgnAN10441	FBgn0087851	FBgn0040322
YOgnAN10281	FBgn0087701	FBgn0263602
YOgnAN03230	FBgn0098899	FBgn0029885
YOgnAN14410	FBgn0093861	FBgn0037623
-	FBgn0089962	FBgn0033781
YOgnAN08036	FBgn0088762	FBgn0034457
YOgnAN02115	FBgn0091711	FBgn0027094
YOgnAN15564	FBgn0097234	FBgn0031081
YOgnAN06648	FBgn0090303	FBgn0085233
-	FBgn0098221	FBgn0053178
YOgnAN10308	FBgn0087723	FBgn0052040
YOgnAN14637	FBgn0093628	FBgn0039655
-	FBgn0100183	FBgn0037750
YOgnAN08514	FBgn0088306	FBgn0034120
YOgnAN07751	FBgn0089038	FBgn0025692
YOgnAN09778	FBgn0275224	FBgn0053285
YOgnAN03140	FBgn0098994	FBgn0034122
YOgnAN10042	FBgn0087483	FBgn0283472
YOgnAN06640	FBgn0090294	FBgn0034655
YOgnAN03606	FBgn0099092	FBgn0032090
YOgnAN10881	FBgn0101685	FBgn0014343
YOgnAN06381	FBgn0090061	FBgn0003328
YOgnAN06401	FBgn0090085	FBgn0034854
YOgnAN01141	FBgn0092306	FBgn0031413
YOgnAN00192	FBgn0092981	FBgn0030552
-	FBgn0089042	FBgn0050488
-	FBgn0275121	FBgn0053159
YOgnAN02126	FBgn0091701	FBgn0032153
YOgnAN11225	FBgn0101346	FBgn0035924
YOgnAN04547	FBgn0098185	FBgn0285910
YOgnAN02633	FBgn0091246	FBgn0032471
YOgnAN01061	FBgn0096708	FBgn0032740
YOgnAN06847	FBgn0090494	FBgn0000037
YOgnAN07270	FBgn0089495	FBgn0034909
YOgnAN11329	FBgn0101247	FBgn0262593
-	FBgn0091726	FBgn0263982
YOgnAN10752	FBgn0274173	FBgn0036273
YOgnAN03755	FBgn0098527	FBgn0031815
YOgnAN08947	FBgn0098705	FBgn0261675
YOgnAN09920	FBgn0087375	FBgn0036979
YOgnAN08056	FBgn0088735	FBgn0042135
YOgnAN13675	FBgn0095916	FBgn0008646
YOgnAN06187	FBgn0089869	FBgn0000253
-	FBgn0274536	FBgn0262035
YOgnAN04398	FBgn0097763	FBgn0039204
YOgnAN05281	FBgn0099465	FBgn0003285
YOgnAN04515	FBgn0098147	FBgn0265265
YOgnAN07596	FBgn0089182	FBgn0034314
YOgnAN02647	FBgn0091233	FBgn0032451
YOgnAN05162	FBgn0096628	FBgn0027521
YOgnAN04390	FBgn0097755	FBgn0086610
-	FBgn0088475	FBgn0026721
YOgnAN06198	FBgn0096825	FBgn0033716
YOgnAN06631	FBgn0090287	FBgn0034644
YOgnAN09553	FBgn0102241	FBgn0036142
YOgnAN02939	FBgn0099135	FBgn0040362
YOgnAN03472	FBgn0097046	FBgn0283728
YOgnAN02982	FBgn0274297	FBgn0023508
YOgnAN06625	FBgn0090281	FBgn0265974
YOgnAN02301	FBgn0091546	FBgn0031808
YOgnAN04707	FBgn0098383	FBgn0030411
