YOgnID	FBgnID	Dmel
YOgnMO09670	FBgn0132977	FBgn0013576
YOgnMO14495	FBgn0134266	FBgn0036218
YOgnMO08570	FBgn0146586	FBgn0261380
YOgnMO12220	FBgn0139382	FBgn0035849
YOgnMO07468	FBgn0136829	FBgn0032506
YOgnMO08412	FBgn0142918	FBgn0000464
YOgnMO09260	FBgn0147312	FBgn0037255
YOgnMO00720	FBgn0139120	FBgn0030460
-	FBgn0133360	FBgn0051223
YOgnMO00699	FBgn0139097	FBgn0031042
YOgnMO05453	FBgn0141235	FBgn0040505
YOgnMO09824	FBgn0133132	FBgn0037623
YOgnMO12854	FBgn0136032	FBgn0036688
YOgnMO04897	FBgn0141741	FBgn0261554
YOgnMO14628	FBgn0134117	FBgn0036476
YOgnMO13996	FBgn0134812	FBgn0035233
YOgnMO13182	FBgn0136405	FBgn0036314
YOgnMO12837	FBgn0136011	FBgn0036015
YOgnMO01344	FBgn0144212	FBgn0030366
YOgnMO05217	FBgn0141446	FBgn0033985
YOgnMO03029	FBgn0142835	FBgn0019968
YOgnMO05888	FBgn0139761	FBgn0032723
YOgnMO11321	FBgn0145329	FBgn0014380
YOgnMO11602	FBgn0145022	FBgn0038926
YOgnMO10287	FBgn0146486	FBgn0024912
YOgnMO02059	FBgn0137995	FBgn0259789
-	FBgn0142543	FBgn0033121
-	FBgn0146341	FBgn0051119
YOgnMO10035	FBgn0133371	FBgn0039451
YOgnMO11759	FBgn0144851	FBgn0027598
-	FBgn0146561	FBgn0283499
-	FBgn0145023	FBgn0038925
YOgnMO03563	FBgn0143470	FBgn0260934
YOgnMO07536	FBgn0136330	FBgn0031855
YOgnMO05602	FBgn0280245	FBgn0250868
YOgnMO12386	FBgn0135485	FBgn0000038
YOgnMO12411	FBgn0135508	FBgn0027085
YOgnMO11019	FBgn0145689	FBgn0260399
YOgnMO13323	FBgn0136552	FBgn0036217
YOgnMO09669	FBgn0132974	FBgn0037312
YOgnMO08271	FBgn0144193	FBgn0001114
YOgnMO13356	FBgn0136592	FBgn0011802
-	FBgn0147485	FBgn0266195
YOgnMO05725	FBgn0136817	FBgn0024728
-	FBgn0136269	FBgn0036888
YOgnMO03630	FBgn0143535	FBgn0085425
YOgnMO01235	FBgn0144345	FBgn0030391
YOgnMO01742	FBgn0138417	FBgn0040334
YOgnMO10432	FBgn0146342	FBgn0016119
YOgnMO08119	FBgn0145464	FBgn0045842
YOgnMO06844	FBgn0140691	FBgn0031516
YOgnMO09331	FBgn0147382	FBgn0038316
-	FBgn0135639	FBgn0042641
YOgnMO12553	FBgn0135678	FBgn0035923
YOgnMO12754	FBgn0135919	FBgn0040507
-	FBgn0135790	FBgn0044051
YOgnMO11181	FBgn0145493	FBgn0085391
YOgnMO12253	FBgn0139342	FBgn0041630
YOgnMO08561	FBgn0146578	FBgn0266053
YOgnMO02325	FBgn0137645	FBgn0045502
YOgnMO02682	FBgn0137064	FBgn0030993
YOgnMO05648	FBgn0136836	FBgn0005666
YOgnMO07045	FBgn0140898	FBgn0021761
-	FBgn0142306	FBgn0265185
YOgnMO05639	FBgn0141067	FBgn0034181
-	FBgn0133491	FBgn0032485
YOgnMO09300	FBgn0147349	FBgn0038653
YOgnMO12634	FBgn0135778	FBgn0035155
YOgnMO12820	FBgn0135990	FBgn0022935
YOgnMO04052	FBgn0143949	FBgn0033887
YOgnMO05526	FBgn0141158	FBgn0010342
YOgnMO07619	FBgn0135570	FBgn0261563
YOgnMO06229	FBgn0140101	FBgn0032036
YOgnMO09738	FBgn0133039	FBgn0037995
YOgnMO14356	FBgn0134414	FBgn0036921
-	FBgn0135773	FBgn0011836
YOgnMO08022	FBgn0146524	FBgn0031920
-	FBgn0145361	FBgn0042094
YOgnMO13869	FBgn0134960	FBgn0037063
YOgnMO12918	FBgn0136106	FBgn0283724
YOgnMO08934	FBgn0146964	FBgn0038084
YOgnMO02835	FBgn0142624	FBgn0033422
YOgnMO06247	FBgn0140115	FBgn0000182
-	FBgn0144567	FBgn0031279
YOgnMO06989	FBgn0140835	FBgn0032473
YOgnMO02594	FBgn0137188	FBgn0029664
-	FBgn0136433	FBgn0052133
YOgnMO11588	FBgn0145039	FBgn0039812
YOgnMO11475	FBgn0145157	FBgn0038737
YOgnMO14131	FBgn0134645	FBgn0027364
YOgnMO06541	FBgn0140397	FBgn0032800
YOgnMO03363	FBgn0143237	FBgn0041712
YOgnMO14423	FBgn0134344	FBgn0036187
YOgnMO11263	FBgn0145400	FBgn0039207
YOgnMO02636	FBgn0137123	FBgn0030014
YOgnMO03293	FBgn0143159	FBgn0022343
YOgnMO08547	FBgn0146563	FBgn0010355
-	FBgn0136518	FBgn0024814
YOgnMO13151	FBgn0136367	FBgn0036757
-	FBgn0141571	FBgn0050094
YOgnMO00909	FBgn0138949	FBgn0031320
YOgnMO11279	FBgn0145381	FBgn0027948
-	FBgn0143200	FBgn0034631
YOgnMO01832	FBgn0138539	FBgn0029768
YOgnMO06096	FBgn0139981	FBgn0002023
-	FBgn0143025	FBgn0050324
YOgnMO10372	FBgn0146399	FBgn0037345
YOgnMO04811	FBgn0141825	FBgn0033906
YOgnMO14433	FBgn0134333	FBgn0015278
-	FBgn0145070	FBgn0039663
YOgnMO02026	FBgn0138036	FBgn0265630
YOgnMO05862	FBgn0139734	FBgn0031682
-	FBgn0135341	FBgn0014073
YOgnMO12342	FBgn0135434	FBgn0036575
YOgnMO14587	FBgn0134169	FBgn0035384
YOgnMO11033	FBgn0145677	FBgn0038373
YOgnMO14449	FBgn0134318	FBgn0264711
YOgnMO14610	FBgn0134142	FBgn0037165
YOgnMO13584	FBgn0135284	FBgn0024806
YOgnMO00594	FBgn0133701	FBgn0259923
YOgnMO07943	FBgn0147220	FBgn0039669
YOgnMO14192	FBgn0134587	FBgn0036826
YOgnMO01708	FBgn0138374	FBgn0040362
YOgnMO12528	FBgn0135651	FBgn0036709
-	FBgn0142230	FBgn0050385
YOgnMO13468	FBgn0136726	FBgn0036769
YOgnMO02946	FBgn0281705	FBgn0016762
YOgnMO07489	FBgn0136743	FBgn0086446
YOgnMO13906	FBgn0134912	FBgn0035318
YOgnMO11414	FBgn0145222	FBgn0037539
YOgnMO00531	FBgn0133787	FBgn0030655
-	FBgn0133441	FBgn0267336
YOgnMO01161	FBgn0144483	FBgn0030530
YOgnMO12296	FBgn0139294	FBgn0053158
YOgnMO10754	FBgn0145997	FBgn0039559
YOgnMO08195	FBgn0281617	FBgn0003310
YOgnMO12336	FBgn0135425	FBgn0085276
-	FBgn0138590	FBgn0283657
YOgnMO10997	FBgn0145716	FBgn0038286
YOgnMO12536	FBgn0135660	FBgn0036258
YOgnMO08391	FBgn0143136	FBgn0032230
YOgnMO12817	FBgn0135986	FBgn0035694
YOgnMO09261	FBgn0147313	FBgn0087012
YOgnMO02464	FBgn0137482	FBgn0024995
YOgnMO11229	FBgn0145439	FBgn0037637
YOgnMO10923	FBgn0145800	FBgn0085384
-	FBgn0141075	FBgn0014877
YOgnMO13930	FBgn0134888	FBgn0029121
YOgnMO07337	FBgn0137381	FBgn0053113
YOgnMO05243	FBgn0141420	FBgn0053087
YOgnMO13401	FBgn0136649	FBgn0052484
YOgnMO05599	FBgn0141105	FBgn0038106
YOgnMO00654	FBgn0139048	FBgn0039965
YOgnMO05753	FBgn0136790	FBgn0002521
YOgnMO12757	FBgn0135922	FBgn0035323
YOgnMO02653	FBgn0137100	FBgn0029658
YOgnMO11695	FBgn0144926	FBgn0039237
YOgnMO11020	FBgn0145688	FBgn0038476
YOgnMO06189	FBgn0140063	FBgn0031747
YOgnMO12603	FBgn0135737	FBgn0283479
YOgnMO13396	FBgn0136643	FBgn0035495
YOgnMO05947	FBgn0139819	FBgn0028525
YOgnMO14427	FBgn0134340	FBgn0036198
YOgnMO11829	FBgn0144765	FBgn0038327
YOgnMO05097	FBgn0141551	FBgn0041237
-	FBgn0141814	FBgn0034629
YOgnMO02388	FBgn0137573	FBgn0029979
YOgnMO14043	FBgn0134756	FBgn0035839
YOgnMO10078	FBgn0133427	FBgn0051313
YOgnMO02414	FBgn0137543	FBgn0030050
YOgnMO09868	FBgn0133177	FBgn0039683
YOgnMO10805	FBgn0145948	FBgn0041188
YOgnMO03373	FBgn0143254	FBgn0034869
YOgnMO14502	FBgn0134260	FBgn0259175
YOgnMO11515	FBgn0145126	FBgn0039112
YOgnMO14437	FBgn0134330	FBgn0036386
YOgnMO10918	FBgn0145806	FBgn0011715
-	FBgn0280254	FBgn0265084
YOgnMO08795	FBgn0146823	FBgn0086372
YOgnMO12270	FBgn0139320	FBgn0003206
YOgnMO08252	FBgn0144398	FBgn0031254
YOgnMO11454	FBgn0145180	FBgn0037913
YOgnMO04660	FBgn0281136	FBgn0085214
YOgnMO14146	FBgn0134628	FBgn0010830
YOgnMO01643	FBgn0138285	FBgn0030093
YOgnMO07568	FBgn0136005	FBgn0041713
YOgnMO02762	FBgn0142529	FBgn0085459
YOgnMO00916	FBgn0138941	FBgn0036018
YOgnMO04999	FBgn0141653	FBgn0000578
YOgnMO10778	FBgn0145976	FBgn0023495
YOgnMO14426	FBgn0134341	FBgn0036196
YOgnMO02565	FBgn0137355	FBgn0260858
YOgnMO00898	FBgn0138958	FBgn0032188
-	FBgn0139936	FBgn0261523
YOgnMO10321	FBgn0146451	FBgn0038859
-	FBgn0138113	FBgn0262467
YOgnMO06906	FBgn0140754	FBgn0031281
YOgnMO00764	FBgn0139164	FBgn0050355
YOgnMO08220	FBgn0144612	FBgn0267326
-	FBgn0146198	FBgn0015571
YOgnMO13026	FBgn0136228	FBgn0037094
YOgnMO03282	FBgn0143146	FBgn0034072
YOgnMO06583	FBgn0140439	FBgn0032961
YOgnMO12649	FBgn0135795	FBgn0053965
YOgnMO04313	FBgn0142380	FBgn0033609
YOgnMO12060	FBgn0139525	FBgn0263219
YOgnMO05143	FBgn0141510	FBgn0020312
YOgnMO00795	FBgn0139205	FBgn0029718
YOgnMO11055	FBgn0145652	FBgn0038312
YOgnMO05411	FBgn0141274	FBgn0034474
YOgnMO06293	FBgn0140154	FBgn0004374
YOgnMO05678	FBgn0136870	FBgn0250819
YOgnMO06060	FBgn0139944	FBgn0085370
YOgnMO05567	FBgn0141120	FBgn0033648
YOgnMO04953	FBgn0141690	FBgn0033696
YOgnMO04369	FBgn0142314	FBgn0034366
-	FBgn0139751	FBgn0031997
YOgnMO02382	FBgn0137579	FBgn0030240
YOgnMO03204	FBgn0143050	FBgn0034768
YOgnMO05954	FBgn0139826	FBgn0051935
YOgnMO11440	FBgn0145196	FBgn0261714
YOgnMO02203	FBgn0137815	FBgn0029861
YOgnMO04937	FBgn0141702	FBgn0262166
YOgnMO09627	FBgn0132928	FBgn0051446
YOgnMO12548	FBgn0135674	FBgn0035917
-	FBgn0133820	FBgn0029754
YOgnMO04446	FBgn0142225	FBgn0024294
YOgnMO07410	FBgn0137012	FBgn0031536
YOgnMO10178	FBgn0133540	FBgn0039023
YOgnMO01761	FBgn0138449	FBgn0265139
YOgnMO12845	FBgn0136021	FBgn0005533
YOgnMO01263	FBgn0144307	FBgn0004143
YOgnMO13022	FBgn0136224	FBgn0037093
-	FBgn0139853	FBgn0032446
YOgnMO09358	FBgn0147419	FBgn0039404
YOgnMO13457	FBgn0136716	FBgn0001078
YOgnMO14318	FBgn0134454	FBgn0001134
YOgnMO13226	FBgn0136449	FBgn0053289
-	FBgn0143939	FBgn0050462
YOgnMO08386	FBgn0143202	FBgn0032247
YOgnMO03457	FBgn0143349	FBgn0003074
YOgnMO00681	FBgn0280669	FBgn0259189
YOgnMO07918	FBgn0147515	FBgn0035299
YOgnMO13019	FBgn0136220	FBgn0037098
YOgnMO09051	FBgn0147080	FBgn0038339
YOgnMO09733	FBgn0133038	FBgn0051361
YOgnMO04815	FBgn0141820	FBgn0003731
YOgnMO00960	FBgn0138892	FBgn0041252
YOgnMO10083	FBgn0133434	FBgn0085319
YOgnMO01107	FBgn0144416	FBgn0029820
YOgnMO02558	FBgn0137363	FBgn0030167
YOgnMO12899	FBgn0136083	FBgn0002899
YOgnMO01498	FBgn0138117	FBgn0030600
YOgnMO04427	FBgn0142251	FBgn0086908
YOgnMO14087	FBgn0134699	FBgn0035636
YOgnMO08816	FBgn0146843	FBgn0037502
YOgnMO14283	FBgn0134493	FBgn0036226
YOgnMO03856	FBgn0281230	FBgn0283508
YOgnMO02400	FBgn0137557	FBgn0031090
YOgnMO12708	FBgn0135864	FBgn0036494
YOgnMO04688	FBgn0141962	FBgn0034391
YOgnMO02733	FBgn0142503	FBgn0015561
YOgnMO12273	FBgn0139317	FBgn0035965
YOgnMO13593	FBgn0135272	FBgn0026592
YOgnMO09212	FBgn0147259	FBgn0038213
YOgnMO02003	FBgn0138741	FBgn0030160
YOgnMO14307	FBgn0134468	FBgn0013717
YOgnMO11670	FBgn0144951	FBgn0015240
YOgnMO13755	FBgn0135087	FBgn0020655
YOgnMO09904	FBgn0133218	FBgn0038923
YOgnMO11761	FBgn0144849	FBgn0039799
YOgnMO01120	FBgn0144435	FBgn0029688
YOgnMO03886	FBgn0143790	FBgn0001276
YOgnMO12729	FBgn0135888	FBgn0028427
YOgnMO12728	FBgn0135887	FBgn0037060
YOgnMO04533	FBgn0142125	FBgn0013983
YOgnMO03408	FBgn0143293	FBgn0034723
YOgnMO11611	FBgn0145011	FBgn0038943
YOgnMO10129	FBgn0133484	FBgn0038917
YOgnMO14121	FBgn0134662	FBgn0037010
-	FBgn0140548	FBgn0004363
YOgnMO03904	FBgn0143808	FBgn0034461
YOgnMO09241	FBgn0147292	FBgn0040609
-	FBgn0280467	FBgn0259199
YOgnMO09405	FBgn0147472	FBgn0037217
YOgnMO13487	FBgn0135392	FBgn0053690
-	FBgn0135290	FBgn0010905
YOgnMO10791	FBgn0145963	FBgn0037232
YOgnMO00420	FBgn0133880	FBgn0261592
YOgnMO13422	FBgn0136672	FBgn0037171
YOgnMO13846	FBgn0134987	FBgn0036492
YOgnMO13664	FBgn0135190	FBgn0036708
YOgnMO13272	FBgn0136497	FBgn0037126
YOgnMO01160	FBgn0144482	FBgn0052626
YOgnMO12836	FBgn0136010	FBgn0036020
YOgnMO01547	FBgn0138175	FBgn0025631
YOgnMO04241	FBgn0281405	FBgn0053349
YOgnMO07153	FBgn0280266	FBgn0058439
YOgnMO10395	FBgn0146375	FBgn0038422
YOgnMO08582	FBgn0146599	FBgn0011481
-	FBgn0147366	FBgn0038376
YOgnMO02622	FBgn0137220	FBgn0030109
YOgnMO01877	FBgn0138582	FBgn0030049
YOgnMO11843	FBgn0144748	FBgn0039537
YOgnMO05960	FBgn0084859	FBgn0031337
-	FBgn0147261	FBgn0053329
YOgnMO10436	FBgn0146337	FBgn0039838
YOgnMO13655	FBgn0135199	FBgn0036666
YOgnMO10782	FBgn0145972	FBgn0038147
YOgnMO07485	FBgn0136754	FBgn0015380
YOgnMO07042	FBgn0140893	FBgn0026148
YOgnMO02643	FBgn0137115	FBgn0030005
YOgnMO13980	FBgn0134830	FBgn0035987
YOgnMO13186	FBgn0136410	FBgn0036922
YOgnMO12769	FBgn0135932	FBgn0035627
YOgnMO10694	FBgn0146066	FBgn0051229
YOgnMO00419	FBgn0133879	FBgn0031040
YOgnMO12850	FBgn0136025	FBgn0036681
-	FBgn0142686	FBgn0085414
-	FBgn0142953	FBgn0260392
YOgnMO13106	FBgn0136317	FBgn0037140
YOgnMO13837	FBgn0134998	FBgn0040812
YOgnMO10885	FBgn0145847	FBgn0039674
YOgnMO14013	FBgn0134795	FBgn0003984
YOgnMO08411	FBgn0142929	FBgn0032816
YOgnMO05647	FBgn0136835	FBgn0005558
YOgnMO04875	FBgn0141768	FBgn0034887
YOgnMO02307	FBgn0137672	FBgn0029952
-	FBgn0140555	FBgn0032298
YOgnMO02994	FBgn0142802	FBgn0022382
-	FBgn0137784	FBgn0030067
-	FBgn0133349	FBgn0038815
YOgnMO06509	FBgn0140368	FBgn0031696
YOgnMO11614	FBgn0145007	FBgn0038950
YOgnMO13847	FBgn0134986	FBgn0040805
YOgnMO01053	FBgn0138778	FBgn0025391
YOgnMO06228	FBgn0140100	FBgn0032034
YOgnMO01111	FBgn0144422	FBgn0260006
YOgnMO01885	FBgn0138594	FBgn0024941
YOgnMO10340	FBgn0146427	FBgn0037885
YOgnMO13737	FBgn0135107	FBgn0035730
YOgnMO03007	FBgn0142813	FBgn0259219
YOgnMO06614	FBgn0140471	FBgn0021944
YOgnMO11562	FBgn0145068	FBgn0039710
YOgnMO03760	FBgn0143673	FBgn0086604
-	FBgn0138850	FBgn0066303
YOgnMO11580	FBgn0145047	FBgn0013973
-	FBgn0280646	FBgn0265342
-	FBgn0145814	FBgn0010877
-	FBgn0141572	FBgn0050010
YOgnMO04752	FBgn0141890	FBgn0014020
YOgnMO13177	FBgn0136397	FBgn0264486
YOgnMO06731	FBgn0140590	FBgn0032901
YOgnMO05405	FBgn0141277	FBgn0046879
YOgnMO02421	FBgn0137538	FBgn0262536
YOgnMO10836	FBgn0145905	FBgn0051559
YOgnMO13897	FBgn0134919	FBgn0035308
YOgnMO01432	FBgn0281569	FBgn0031462
YOgnMO00642	FBgn0139035	FBgn0052643
YOgnMO09247	FBgn0147298	FBgn0051365
YOgnMO12407	FBgn0135503	FBgn0042199
YOgnMO00718	FBgn0139119	FBgn0029837
YOgnMO07478	FBgn0136776	FBgn0053533
YOgnMO06027	FBgn0139908	FBgn0032025
YOgnMO12177	FBgn0139422	FBgn0052406
YOgnMO05068	FBgn0141580	FBgn0011236
YOgnMO02051	FBgn0138004	FBgn0029804
YOgnMO07304	FBgn0137779	FBgn0025686
YOgnMO08157	FBgn0145018	FBgn0023096
YOgnMO07191	FBgn0141028	FBgn0032234
YOgnMO05275	FBgn0141393	FBgn0265297
YOgnMO07666	FBgn0135010	FBgn0032945
YOgnMO00931	FBgn0138923	FBgn0052750
YOgnMO13658	FBgn0135195	FBgn0036725
YOgnMO00865	FBgn0138993	FBgn0039942
YOgnMO14060	FBgn0134733	FBgn0035603
YOgnMO04363	FBgn0142320	FBgn0033382
YOgnMO05333	FBgn0141343	FBgn0034194
YOgnMO01989	FBgn0138725	FBgn0030556
YOgnMO11626	FBgn0144994	FBgn0038076
-	FBgn0146210	FBgn0032291
YOgnMO07625	FBgn0135515	FBgn0028875
YOgnMO11512	FBgn0145129	FBgn0039110
YOgnMO06628	FBgn0140487	FBgn0042092
YOgnMO04495	FBgn0280239	FBgn0033356
YOgnMO08139	FBgn0145236	FBgn0032702
YOgnMO07685	FBgn0134901	FBgn0022893
YOgnMO06426	FBgn0140286	FBgn0025777
-	FBgn0145119	FBgn0037615
YOgnMO13174	FBgn0136394	FBgn0052117
YOgnMO11748	FBgn0144866	FBgn0037758
-	FBgn0139547	FBgn0013342
YOgnMO09066	FBgn0147093	FBgn0058160
YOgnMO06474	FBgn0140338	FBgn0083945
YOgnMO05886	FBgn0139759	FBgn0031657
YOgnMO06082	FBgn0139965	FBgn0041789
YOgnMO00948	FBgn0138903	FBgn0267384
YOgnMO07966	FBgn0146983	FBgn0032123
YOgnMO09918	FBgn0133232	FBgn0038934
YOgnMO07240	FBgn0138559	FBgn0041184
YOgnMO08724	FBgn0146744	FBgn0039218
YOgnMO13502	FBgn0135368	FBgn0035677
YOgnMO12199	FBgn0139403	FBgn0265574
YOgnMO10125	FBgn0133479	FBgn0045980
YOgnMO13219	FBgn0136442	FBgn0052076
-	FBgn0084543	FBgn0031996
YOgnMO13000	FBgn0136197	FBgn0037207
YOgnMO09513	FBgn0147607	FBgn0261108
YOgnMO08875	FBgn0146905	FBgn0010433
YOgnMO05605	FBgn0141100	FBgn0263029
YOgnMO01211	FBgn0144537	FBgn0029881
-	FBgn0134982	FBgn0004228
YOgnMO04718	FBgn0141931	FBgn0033212
YOgnMO03662	FBgn0143570	FBgn0034908
YOgnMO05299	FBgn0141373	FBgn0033869
YOgnMO11238	FBgn0145426	FBgn0035141
YOgnMO10519	FBgn0146271	FBgn0037931
YOgnMO12825	FBgn0135996	FBgn0261111
YOgnMO12429	FBgn0135525	FBgn0035473
YOgnMO01613	FBgn0138250	FBgn0040931
YOgnMO06901	FBgn0140748	FBgn0029095
YOgnMO01595	FBgn0138225	FBgn0031115
YOgnMO00562	FBgn0133755	FBgn0026090
-	FBgn0137403	FBgn0265578
YOgnMO07859	FBgn0133317	FBgn0031698
YOgnMO04408	FBgn0085888	FBgn0035050
YOgnMO11776	FBgn0144833	FBgn0020299
YOgnMO08856	FBgn0146886	FBgn0001230
YOgnMO07640	FBgn0135318	FBgn0026373
YOgnMO11449	FBgn0145186	FBgn0037901
YOgnMO10303	FBgn0146471	FBgn0038468
YOgnMO07039	FBgn0140890	FBgn0032346
YOgnMO11713	FBgn0144905	FBgn0054008
YOgnMO06267	FBgn0140125	FBgn0261535
YOgnMO02926	FBgn0142729	FBgn0003317
-	FBgn0139485	FBgn0261985
YOgnMO09653	FBgn0132956	FBgn0051437
YOgnMO03536	FBgn0143437	FBgn0002791
YOgnMO06753	FBgn0140606	FBgn0264433
-	FBgn0136809	FBgn0262636
YOgnMO02137	FBgn0137912	FBgn0052672
YOgnMO11499	FBgn0145140	FBgn0261986
YOgnMO02154	FBgn0137892	FBgn0030082
YOgnMO13867	FBgn0134962	FBgn0037059
YOgnMO07373	FBgn0137251	FBgn0032449
-	FBgn0135924	FBgn0035335
YOgnMO03401	FBgn0143284	FBgn0034789
YOgnMO00398	FBgn0133854	FBgn0031098
YOgnMO06812	FBgn0140665	FBgn0032640
-	FBgn0146061	FBgn0263974
YOgnMO02802	FBgn0142577	FBgn0263848
YOgnMO11355	FBgn0145287	FBgn0004509
YOgnMO13281	FBgn0136506	FBgn0037114
YOgnMO05092	FBgn0281111	FBgn0034691
YOgnMO12014	FBgn0139464	FBgn0035534
YOgnMO14118	FBgn0134665	FBgn0037000
YOgnMO13902	FBgn0134915	FBgn0026593
-	FBgn0136272	FBgn0262517
YOgnMO09543	FBgn0132834	FBgn0011785
YOgnMO09194	FBgn0147243	FBgn0261238
