YOgnID	FBgnID	Dmel
YOgnPS08185	FBgn0247188	FBgn0032370
YOgnPS04046	FBgn0243545	FBgn0033931
YOgnPS13668	FBgn0249283	FBgn0030183
YOgnPS08067	FBgn0078248	FBgn0032153
YOgnPS12052	FBgn0074248	FBgn0263705
YOgnPS02655	FBgn0073928	FBgn0038833
YOgnPS13472	FBgn0077133	FBgn0052758
YOgnPS01665	FBgn0080908	FBgn0037626
YOgnPS05591	FBgn0071910	FBgn0033958
YOgnPS08370	FBgn0075475	FBgn0031533
-	FBgn0247244	FBgn0032162
-	FBgn0073054	FBgn0034242
-	FBgn0271273	FBgn0261843
YOgnPS01074	FBgn0070739	FBgn0037374
YOgnPS04481	FBgn0071253	FBgn0033381
YOgnPS09461	FBgn0265237	FBgn0064225
YOgnPS00393	FBgn0262051	FBgn0085404
YOgnPS15330	FBgn0081467	FBgn0035318
YOgnPS04635	FBgn0246297	FBgn0025693
YOgnPS02553	FBgn0074546	FBgn0039251
YOgnPS03666	FBgn0073212	FBgn0037831
YOgnPS14280	FBgn0081144	FBgn0024889
YOgnPS13886	FBgn0078636	FBgn0014143
YOgnPS04925	FBgn0246408	FBgn0027499
YOgnPS01164	FBgn0079351	FBgn0002592
YOgnPS03258	FBgn0077318	FBgn0037980
YOgnPS13631	FBgn0080327	FBgn0015799
-	FBgn0272892	FBgn0085488
YOgnPS04571	FBgn0072183	FBgn0033599
YOgnPS13162	FBgn0080432	FBgn0030990
-	FBgn0250335	FBgn0053995
YOgnPS09793	FBgn0074105	FBgn0011747
YOgnPS04652	FBgn0071992	FBgn0034031
YOgnPS03132	FBgn0079874	FBgn0037923
YOgnPS04646	FBgn0080865	FBgn0034025
YOgnPS15804	FBgn0081692	FBgn0036888
YOgnPS05790	FBgn0080992	FBgn0010339
YOgnPS09491	FBgn0076441	FBgn0051729
YOgnPS06427	FBgn0245537	FBgn0033661
YOgnPS04152	FBgn0073530	FBgn0267351
YOgnPS12750	FBgn0072878	FBgn0040087
YOgnPS11685	FBgn0078151	FBgn0000667
YOgnPS00056	FBgn0073812	FBgn0039719
YOgnPS01840	FBgn0070763	FBgn0010774
YOgnPS12467	FBgn0072024	FBgn0030769
YOgnPS15354	FBgn0244762	FBgn0037067
YOgnPS01525	FBgn0076309	FBgn0051516
YOgnPS04435	FBgn0246215	FBgn0025720
YOgnPS03149	FBgn0263162	FBgn0261859
YOgnPS13116	FBgn0073682	FBgn0031088
YOgnPS05743	FBgn0079864	FBgn0034177
-	FBgn0081798	FBgn0037749
YOgnPS07100	FBgn0079684	FBgn0032513
YOgnPS09665	FBgn0072075	FBgn0032810
YOgnPS13203	FBgn0071191	FBgn0030551
YOgnPS06556	FBgn0245487	FBgn0005636
YOgnPS08808	FBgn0073646	FBgn0086691
YOgnPS16340	FBgn0081287	FBgn0261341
YOgnPS11440	FBgn0075334	FBgn0011770
-	FBgn0076828	FBgn0052299
YOgnPS13954	FBgn0080025	FBgn0036489
YOgnPS04913	FBgn0074813	FBgn0033423
YOgnPS03425	FBgn0263311	FBgn0085336
YOgnPS02504	FBgn0070651	FBgn0039246
YOgnPS04037	FBgn0081068	FBgn0034086
-	FBgn0244442	FBgn0030737
YOgnPS02396	FBgn0248051	FBgn0039560
YOgnPS14945	FBgn0070920	FBgn0037117
-	FBgn0076105	FBgn0051202
YOgnPS13283	FBgn0244742	FBgn0085451
YOgnPS09382	FBgn0270940	FBgn0003034
YOgnPS03469	FBgn0076165	FBgn0051287
YOgnPS11267	FBgn0244363	FBgn0030408
YOgnPS10074	FBgn0247505	FBgn0024733
YOgnPS13006	FBgn0247929	FBgn0003380
YOgnPS15981	FBgn0076947	FBgn0052476
YOgnPS09245	FBgn0079801	FBgn0011676
YOgnPS01792	FBgn0077946	FBgn0037827
YOgnPS01866	FBgn0079006	FBgn0038359
YOgnPS01058	FBgn0081958	FBgn0026399
YOgnPS15358	FBgn0244761	FBgn0037074
YOgnPS06425	FBgn0081442	FBgn0033658
YOgnPS10550	FBgn0250448	FBgn0038127
YOgnPS05543	FBgn0245840	FBgn0015872
-	FBgn0070566	FBgn0037881
YOgnPS03146	FBgn0247746	FBgn0038282
YOgnPS01715	FBgn0078099	FBgn0014879
YOgnPS13152	FBgn0247268	FBgn0030073
YOgnPS13104	FBgn0080042	FBgn0030086
YOgnPS16181	FBgn0080239	FBgn0004381
-	FBgn0077880	FBgn0034885
YOgnPS10877	FBgn0272696	FBgn0036093
YOgnPS06946	FBgn0076374	FBgn0051642
YOgnPS02918	FBgn0247836	FBgn0037607
YOgnPS08556	FBgn0073760	FBgn0040705
YOgnPS12224	FBgn0073276	FBgn0000359
YOgnPS15312	FBgn0080559	FBgn0036915
-	FBgn0071584	FBgn0001296
YOgnPS00455	FBgn0248443	FBgn0037794
YOgnPS03628	FBgn0247543	FBgn0014931
YOgnPS01787	FBgn0076241	FBgn0051390
YOgnPS11937	FBgn0074443	FBgn0026149
YOgnPS02982	FBgn0080979	FBgn0037723
YOgnPS15306	FBgn0074660	FBgn0036925
YOgnPS04077	FBgn0246113	FBgn0085222
YOgnPS03590	FBgn0079683	FBgn0038306
YOgnPS13847	FBgn0078209	FBgn0001224
-	FBgn0076531	FBgn0029892
YOgnPS16066	FBgn0249713	FBgn0036008
-	FBgn0076313	FBgn0051522
YOgnPS06660	FBgn0072734	FBgn0031753
YOgnPS08153	FBgn0077463	FBgn0031229
-	FBgn0076751	FBgn0052179
YOgnPS07041	FBgn0079767	FBgn0032973
YOgnPS14986	FBgn0071268	FBgn0265988
YOgnPS11470	FBgn0074848	FBgn0004370
YOgnPS13656	FBgn0081519	FBgn0030805
YOgnPS13201	FBgn0247189	FBgn0040153
-	FBgn0079429	FBgn0033859
-	FBgn0064439	FBgn0038658
YOgnPS10429	FBgn0070632	FBgn0023213
YOgnPS14369	FBgn0070513	FBgn0035603
YOgnPS01113	FBgn0076032	FBgn0259178
YOgnPS12135	FBgn0073694	FBgn0030029
YOgnPS12352	FBgn0077655	FBgn0029824
YOgnPS09296	FBgn0250177	FBgn0263873
YOgnPS12067	FBgn0072888	FBgn0031062
YOgnPS08972	FBgn0070644	FBgn0028858
YOgnPS08671	FBgn0073556	FBgn0261671
-	FBgn0076069	FBgn0051157
YOgnPS14667	FBgn0071593	FBgn0036514
YOgnPS03237	FBgn0070295	FBgn0038418
YOgnPS11375	FBgn0073001	FBgn0030582
YOgnPS06376	FBgn0081036	FBgn0034068
YOgnPS04444	FBgn0075194	FBgn0033404
YOgnPS06384	FBgn0079551	FBgn0034276
YOgnPS00768	FBgn0070338	FBgn0028684
YOgnPS03941	FBgn0077495	FBgn0034849
YOgnPS15807	FBgn0081722	FBgn0036891
YOgnPS15008	FBgn0081343	FBgn0036386
YOgnPS15032	FBgn0080703	FBgn0036107
YOgnPS00515	FBgn0075999	FBgn0003482
YOgnPS01071	FBgn0071653	FBgn0037368
YOgnPS08342	FBgn0072769	FBgn0031650
-	FBgn0076756	FBgn0259174
YOgnPS10206	FBgn0074419	FBgn0030687
YOgnPS06287	FBgn0070954	FBgn0034721
YOgnPS02877	FBgn0080612	FBgn0039697
-	FBgn0071381	FBgn0035236
YOgnPS01818	FBgn0080273	FBgn0038716
YOgnPS05637	FBgn0245810	FBgn0262481
YOgnPS09060	FBgn0250441	FBgn0261387
YOgnPS08261	FBgn0078081	FBgn0261647
YOgnPS15047	FBgn0076806	FBgn0045477
YOgnPS16042	FBgn0249721	FBgn0260388
YOgnPS02458	FBgn0272171	FBgn0261932
YOgnPS16155	FBgn0073424	FBgn0035407
YOgnPS14233	FBgn0079057	FBgn0035295
-	FBgn0077365	FBgn0266410
YOgnPS02268	FBgn0077993	FBgn0015279
YOgnPS10335	FBgn0243629	FBgn0028697
YOgnPS11464	FBgn0244463	FBgn0052772
YOgnPS01800	FBgn0077687	FBgn0025680
YOgnPS11739	FBgn0079851	FBgn0266098
YOgnPS15359	FBgn0071996	FBgn0037076
YOgnPS15742	FBgn0080368	FBgn0029091
YOgnPS08112	FBgn0075488	FBgn0031268
YOgnPS14013	FBgn0076864	FBgn0268063
YOgnPS03184	FBgn0080945	FBgn0037718
YOgnPS04894	FBgn0075833	FBgn0041239
-	FBgn0075276	FBgn0030003
YOgnPS04359	FBgn0072258	FBgn0033851
YOgnPS14304	FBgn0071717	FBgn0035171
-	FBgn0247732	FBgn0041707
YOgnPS02719	FBgn0072619	FBgn0038960
YOgnPS11841	FBgn0071712	FBgn0040385
YOgnPS00091	FBgn0073832	FBgn0039771
YOgnPS14772	FBgn0079056	FBgn0026432
YOgnPS02955	FBgn0075043	FBgn0038460
YOgnPS14193	FBgn0073122	FBgn0037129
YOgnPS08094	FBgn0247232	FBgn0032026
YOgnPS04901	FBgn0073914	FBgn0026369
YOgnPS12596	FBgn0078103	FBgn0025463
YOgnPS13643	FBgn0249286	FBgn0030289
YOgnPS14060	FBgn0079730	FBgn0250791
YOgnPS14714	FBgn0245017	FBgn0036437
YOgnPS03249	FBgn0077170	FBgn0260741
YOgnPS15697	FBgn0076745	FBgn0052170
YOgnPS03396	FBgn0073176	FBgn0037227
YOgnPS14049	FBgn0271841	FBgn0262022
YOgnPS01059	FBgn0248672	FBgn0037347
-	FBgn0081297	FBgn0261625
YOgnPS02109	FBgn0248173	FBgn0027655
YOgnPS03386	FBgn0247649	FBgn0037238
YOgnPS09959	FBgn0080911	FBgn0030683
YOgnPS06469	FBgn0081148	FBgn0261270
-	FBgn0080020	FBgn0039233
YOgnPS02759	FBgn0078857	FBgn0020647
-	FBgn0079744	FBgn0266758
YOgnPS03881	FBgn0081255	FBgn0033287
-	FBgn0244064	FBgn0030319
YOgnPS02097	FBgn0079960	FBgn0028837
YOgnPS07973	FBgn0076390	FBgn0051661
-	FBgn0244946	FBgn0052281
YOgnPS16157	FBgn0070589	FBgn0036368
YOgnPS14578	FBgn0245333	FBgn0085288
YOgnPS15447	FBgn0081584	FBgn0035206
YOgnPS09738	FBgn0081140	FBgn0003345
YOgnPS15353	FBgn0071997	FBgn0037065
YOgnPS06737	FBgn0076573	FBgn0263916
-	FBgn0077287	FBgn0053092
YOgnPS03618	FBgn0074046	FBgn0040250
YOgnPS13451	FBgn0243777	FBgn0036330
YOgnPS11109	FBgn0075922	FBgn0023527
YOgnPS06866	FBgn0246829	FBgn0001137
YOgnPS05756	FBgn0077728	FBgn0283509
-	FBgn0082064	FBgn0034646
-	FBgn0248670	FBgn0263231
-	FBgn0075050	FBgn0034279
YOgnPS14893	FBgn0244950	FBgn0052183
YOgnPS15348	FBgn0071998	FBgn0037061
YOgnPS03247	FBgn0079909	FBgn0020399
YOgnPS05898	FBgn0078828	FBgn0010501
YOgnPS04341	FBgn0081380	FBgn0033679
YOgnPS12913	FBgn0073968	FBgn0030493
YOgnPS03264	FBgn0078372	FBgn0037992
YOgnPS07914	FBgn0078590	FBgn0026390
YOgnPS11187	FBgn0075747	FBgn0014340
YOgnPS15249	FBgn0079457	FBgn0036136
YOgnPS07564	FBgn0081147	FBgn0031990
-	FBgn0075073	FBgn0040697
YOgnPS09641	FBgn0081809	FBgn0085427
YOgnPS12504	FBgn0080739	FBgn0031004
-	FBgn0247873	FBgn0259721
YOgnPS13613	FBgn0243683	FBgn0040388
-	FBgn0074426	FBgn0031494
YOgnPS09687	FBgn0249389	FBgn0083973
YOgnPS11201	FBgn0076006	FBgn0029807
YOgnPS12082	FBgn0071472	FBgn0260789
-	FBgn0078787	FBgn0032477
-	FBgn0078251	FBgn0029906
YOgnPS02723	FBgn0080064	FBgn0038957
YOgnPS07463	FBgn0074472	FBgn0032029
YOgnPS02757	FBgn0072442	FBgn0039135
YOgnPS01949	FBgn0074801	FBgn0039710
YOgnPS13368	FBgn0247997	FBgn0000028
YOgnPS12769	FBgn0248852	FBgn0051551
YOgnPS08335	FBgn0247115	FBgn0031954
YOgnPS02867	FBgn0081124	FBgn0024321
YOgnPS11468	FBgn0074325	FBgn0002723
-	FBgn0249858	FBgn0016694
YOgnPS01760	FBgn0248931	FBgn0038567
YOgnPS04640	FBgn0264773	FBgn0263980
YOgnPS05859	FBgn0265036	FBgn0264339
YOgnPS09387	FBgn0078044	FBgn0015791
YOgnPS14377	FBgn0080794	FBgn0036070
YOgnPS14729	FBgn0081172	FBgn0035770
YOgnPS07328	FBgn0249112	FBgn0033261
-	FBgn0079123	FBgn0034282
YOgnPS09224	FBgn0250209	FBgn0085190
YOgnPS10358	FBgn0246364	FBgn0042696
YOgnPS03621	FBgn0247547	FBgn0037875
YOgnPS09315	FBgn0074192	FBgn0032490
YOgnPS00282	FBgn0075944	FBgn0046332
-	FBgn0244204	FBgn0053178
YOgnPS02151	FBgn0071679	FBgn0039543
YOgnPS11441	FBgn0076964	FBgn0023177
YOgnPS13257	FBgn0074804	FBgn0030360
-	FBgn0245561	FBgn0250821
YOgnPS01484	FBgn0080881	FBgn0037709
-	FBgn0075774	FBgn0050295
YOgnPS03890	FBgn0246039	FBgn0033294
-	FBgn0075591	FBgn0001186
YOgnPS12617	FBgn0080302	FBgn0030976
YOgnPS16239	FBgn0070646	FBgn0026259
YOgnPS07461	FBgn0247256	FBgn0261437
YOgnPS15259	FBgn0078953	FBgn0036764
YOgnPS02005	FBgn0071323	FBgn0029176
YOgnPS11366	FBgn0075404	FBgn0010391
-	FBgn0247892	FBgn0267339
YOgnPS00085	FBgn0075954	FBgn0051014
YOgnPS03096	FBgn0075369	FBgn0037447
YOgnPS15389	FBgn0071055	FBgn0037166
YOgnPS02305	FBgn0080665	FBgn0037548
YOgnPS03266	FBgn0247714	FBgn0261714
YOgnPS02319	FBgn0076205	FBgn0045470
YOgnPS01314	FBgn0070494	FBgn0037322
YOgnPS04131	FBgn0075526	FBgn0033240
YOgnPS03588	FBgn0078409	FBgn0038747
YOgnPS01786	FBgn0079665	FBgn0010421
YOgnPS03150	FBgn0079947	FBgn0038290
YOgnPS05909	FBgn0072547	FBgn0033368
YOgnPS02507	FBgn0075451	FBgn0037536
YOgnPS01911	FBgn0248251	FBgn0027598
YOgnPS01042	FBgn0081724	FBgn0038167
YOgnPS14954	FBgn0073132	FBgn0037110
YOgnPS08246	FBgn0070361	FBgn0032691
YOgnPS03599	FBgn0079460	FBgn0038318
YOgnPS10190	FBgn0078619	FBgn0032229
-	FBgn0076541	FBgn0051855
YOgnPS06909	FBgn0246847	FBgn0029658
YOgnPS13046	FBgn0074536	FBgn0001145
-	FBgn0079593	FBgn0032290
YOgnPS01762	FBgn0071628	FBgn0022943
YOgnPS00163	FBgn0248334	FBgn0024841
YOgnPS11608	FBgn0073156	FBgn0031187
YOgnPS00643	FBgn0080654	FBgn0038248
YOgnPS11497	FBgn0244479	FBgn0267489
YOgnPS01145	FBgn0079077	FBgn0039180
YOgnPS11298	FBgn0244379	FBgn0036323
YOgnPS07842	FBgn0070502	FBgn0032727
YOgnPS12826	FBgn0081158	FBgn0030841
YOgnPS04778	FBgn0081276	FBgn0263120
YOgnPS15773	FBgn0076822	FBgn0052280
YOgnPS11463	FBgn0079956	FBgn0029733
YOgnPS12636	FBgn0272781	FBgn0029939
YOgnPS10133	FBgn0070550	FBgn0086447
-	FBgn0272797	FBgn0029840
YOgnPS00667	FBgn0080768	FBgn0038110
YOgnPS02181	FBgn0078935	FBgn0004359
YOgnPS01991	FBgn0248223	FBgn0000140
YOgnPS14027	FBgn0072072	FBgn0036567
YOgnPS04139	FBgn0246128	FBgn0033787
YOgnPS11532	FBgn0077134	FBgn0052762
YOgnPS12381	FBgn0074067	FBgn0004864
YOgnPS04462	FBgn0075356	FBgn0033484
YOgnPS07324	FBgn0078518	FBgn0032195
YOgnPS01186	FBgn0243535	FBgn0260642
YOgnPS05487	FBgn0261030	FBgn0264273
YOgnPS00891	FBgn0076056	FBgn0051140
YOgnPS00148	FBgn0263238	FBgn0004369
YOgnPS11778	FBgn0071015	FBgn0040364
YOgnPS07406	FBgn0078840	FBgn0032216
YOgnPS05232	FBgn0081278	FBgn0033309
YOgnPS00862	FBgn0081948	FBgn0037583
YOgnPS11960	FBgn0076677	FBgn0029778
YOgnPS06086	FBgn0080863	FBgn0034021
YOgnPS01563	FBgn0078796	FBgn0037908
YOgnPS07420	FBgn0079171	FBgn0032171
YOgnPS01998	FBgn0248221	FBgn0000139
-	FBgn0071582	FBgn0015399
YOgnPS11444	FBgn0073199	FBgn0031106
YOgnPS04264	FBgn0073877	FBgn0034180
YOgnPS08833	FBgn0079348	FBgn0010398
YOgnPS05063	FBgn0081748	FBgn0002736
YOgnPS04797	FBgn0071637	FBgn0010238
YOgnPS03682	FBgn0077505	FBgn0038706
-	FBgn0074218	FBgn0014076
YOgnPS15678	FBgn0072654	FBgn0035157
YOgnPS11894	FBgn0081491	FBgn0264389
YOgnPS14874	FBgn0244962	FBgn0036309
-	FBgn0073341	FBgn0011476
YOgnPS03750	FBgn0245995	FBgn0023167
YOgnPS05214	FBgn0078964	FBgn0034914
YOgnPS11657	FBgn0244196	FBgn0029814
YOgnPS01913	FBgn0072368	FBgn0039802
-	FBgn0247590	FBgn0017456
YOgnPS02994	FBgn0072455	FBgn0039200
-	FBgn0081006	FBgn0032001
YOgnPS02253	FBgn0070636	FBgn0038880
YOgnPS12943	FBgn0071418	FBgn0030099
YOgnPS07207	FBgn0246582	FBgn0027932
YOgnPS03836	FBgn0070958	FBgn0020372
-	FBgn0081001	FBgn0032002
-	FBgn0244444	FBgn0029907
YOgnPS11979	FBgn0243981	FBgn0030662
YOgnPS01307	FBgn0248764	FBgn0025825
YOgnPS14348	FBgn0245213	FBgn0013755
YOgnPS14410	FBgn0079605	FBgn0036713
YOgnPS12125	FBgn0074554	FBgn0030305
YOgnPS00152	FBgn0075141	FBgn0000492
YOgnPS11564	FBgn0075927	FBgn0023524
YOgnPS12614	FBgn0080263	FBgn0030973
YOgnPS07846	FBgn0070309	FBgn0032698
YOgnPS00594	FBgn0081081	FBgn0038134
YOgnPS11873	FBgn0244048	FBgn0051281
YOgnPS09314	FBgn0250170	FBgn0032491
YOgnPS08812	FBgn0070112	FBgn0003475
YOgnPS12437	FBgn0074336	FBgn0031099
YOgnPS06052	FBgn0245672	FBgn0285917
YOgnPS11526	FBgn0244496	FBgn0031197
YOgnPS08530	FBgn0247021	FBgn0053673
YOgnPS04741	FBgn0070257	FBgn0033985
YOgnPS11428	FBgn0071535	FBgn0003139
YOgnPS03846	FBgn0075494	FBgn0001123
YOgnPS02644	FBgn0247934	FBgn0039003
YOgnPS06732	FBgn0076368	FBgn0051637
YOgnPS14116	FBgn0070375	FBgn0011279
YOgnPS13012	FBgn0079214	FBgn0029843
YOgnPS15452	FBgn0081586	FBgn0004378
YOgnPS01675	FBgn0071362	FBgn0026380
YOgnPS10458	FBgn0250465	FBgn0261403
YOgnPS08758	FBgn0072766	FBgn0031676
-	FBgn0244620	FBgn0052791
YOgnPS04290	FBgn0272891	FBgn0053626
YOgnPS16405	FBgn0080988	FBgn0036020
YOgnPS05127	FBgn0072417	FBgn0034994
YOgnPS12831	FBgn0074542	FBgn0030301
YOgnPS15868	FBgn0250019	FBgn0036031
YOgnPS06537	FBgn0076452	FBgn0033079
YOgnPS09173	FBgn0250231	FBgn0264978
YOgnPS14858	FBgn0244970	FBgn0036289
YOgnPS01673	FBgn0071365	FBgn0037655
YOgnPS08532	FBgn0073704	FBgn0031377
YOgnPS13560	FBgn0073635	FBgn0030161
YOgnPS04572	FBgn0072182	FBgn0033602
YOgnPS01014	FBgn0080583	FBgn0039698
YOgnPS01592	FBgn0079212	FBgn0038400
YOgnPS08352	FBgn0077421	FBgn0020304
YOgnPS00149	FBgn0248331	FBgn0039664
YOgnPS14585	FBgn0075221	FBgn0015359
YOgnPS09390	FBgn0073663	FBgn0028531
YOgnPS14122	FBgn0070547	FBgn0036291
YOgnPS00580	FBgn0079370	FBgn0038337
YOgnPS14797	FBgn0079470	FBgn0036740
YOgnPS04406	FBgn0080356	FBgn0029082
YOgnPS14096	FBgn0073131	FBgn0037100
-	FBgn0077931	FBgn0041582
YOgnPS04478	FBgn0081305	FBgn0033378
YOgnPS02136	FBgn0248163	FBgn0040565
YOgnPS14616	FBgn0080269	FBgn0037073
YOgnPS06604	FBgn0079820	FBgn0000008
-	FBgn0082076	FBgn0027360
YOgnPS01780	FBgn0080286	FBgn0038551
YOgnPS11449	FBgn0074538	FBgn0040066
-	FBgn0080002	FBgn0039017
YOgnPS01758	FBgn0072942	FBgn0038566
YOgnPS09308	FBgn0074195	FBgn0032495
-	FBgn0249603	FBgn0003089
YOgnPS07496	FBgn0078071	FBgn0264855
YOgnPS00383	FBgn0261660	FBgn0051205
YOgnPS04828	FBgn0072268	FBgn0086356
YOgnPS09622	FBgn0081601	FBgn0031872
YOgnPS12802	FBgn0082121	FBgn0030514
YOgnPS13055	FBgn0247712	FBgn0036381
YOgnPS07176	FBgn0075041	FBgn0032202
YOgnPS00518	FBgn0071309	FBgn0039637
YOgnPS05044	FBgn0246470	FBgn0034789
YOgnPS05039	FBgn0081152	FBgn0261269
YOgnPS03833	FBgn0078972	FBgn0024234
YOgnPS03261	FBgn0247715	FBgn0037988
-	FBgn0246072	FBgn0265180
YOgnPS00489	FBgn0078568	FBgn0039559
YOgnPS00516	FBgn0071306	FBgn0039635
YOgnPS09509	FBgn0070326	FBgn0031868
-	FBgn0076290	FBgn0051473
YOgnPS11596	FBgn0074052	FBgn0029133
YOgnPS03942	FBgn0077497	FBgn0046253
-	FBgn0078804	FBgn0034362
-	FBgn0078606	FBgn0036579
YOgnPS01964	FBgn0073828	FBgn0039769
YOgnPS12459	FBgn0081214	FBgn0029629
YOgnPS02935	FBgn0075264	FBgn0037369
-	FBgn0246506	FBgn0259700
YOgnPS02078	FBgn0070251	FBgn0002922
-	FBgn0071094	FBgn0003651
YOgnPS07477	FBgn0080193	FBgn0031968
-	FBgn0272927	FBgn0061361
YOgnPS06094	FBgn0072269	FBgn0275436
YOgnPS09477	FBgn0250105	FBgn0034833
YOgnPS02226	FBgn0073366	FBgn0038447
YOgnPS03830	FBgn0070828	FBgn0033169
YOgnPS03334	FBgn0247682	FBgn0038525
-	FBgn0244174	FBgn0260459
YOgnPS13307	FBgn0077284	FBgn0029756
YOgnPS03040	FBgn0080980	FBgn0002734
YOgnPS03419	FBgn0263683	FBgn0058298
YOgnPS06434	FBgn0245532	FBgn0023175
YOgnPS14820	FBgn0076929	FBgn0052451
YOgnPS03120	FBgn0247754	FBgn0052856
-	FBgn0244090	FBgn0027358
YOgnPS13015	FBgn0247897	FBgn0029835
YOgnPS07255	FBgn0081626	FBgn0032925
YOgnPS07320	FBgn0246915	FBgn0052590
YOgnPS01271	FBgn0077716	FBgn0038275
YOgnPS15815	FBgn0080404	FBgn0037087
YOgnPS13581	FBgn0243704	FBgn0052512
YOgnPS06598	FBgn0078652	FBgn0034144
YOgnPS04586	FBgn0080855	FBgn0033362
YOgnPS14153	FBgn0245131	FBgn0004401
YOgnPS04536	FBgn0075671	FBgn0050106
YOgnPS16009	FBgn0249735	FBgn0036576
YOgnPS09523	FBgn0076365	FBgn0051634
YOgnPS01347	FBgn0271543	FBgn0040684
-	FBgn0078671	FBgn0039339
YOgnPS14471	FBgn0079309	FBgn0036198
YOgnPS11405	FBgn0073024	FBgn0029898
YOgnPS06574	FBgn0072190	FBgn0033580
YOgnPS00081	FBgn0261497	FBgn0083991
YOgnPS08415	FBgn0079645	FBgn0032363
YOgnPS03382	FBgn0073181	FBgn0037241
YOgnPS15862	FBgn0072099	FBgn0035523
YOgnPS14040	FBgn0080204	FBgn0036229
YOgnPS08913	FBgn0250379	FBgn0040503
-	FBgn0074920	FBgn0040763
YOgnPS14929	FBgn0076708	FBgn0052115
YOgnPS06264	FBgn0245601	FBgn0033856
YOgnPS11534	FBgn0077126	FBgn0263968
-	FBgn0071913	FBgn0033953
YOgnPS06343	FBgn0075133	FBgn0042180
YOgnPS05621	FBgn0071852	FBgn0021814
YOgnPS09152	FBgn0077675	FBgn0031657
YOgnPS12818	FBgn0081225	FBgn0024238
YOgnPS15829	FBgn0079299	FBgn0037001
YOgnPS01570	FBgn0079958	FBgn0265276
YOgnPS06432	FBgn0081437	FBgn0033669
